transaction_id,date,region,country,customer_id,segment,product_category,budget_amount,actual_amount,cost,revenue,claim_flag,claim_amount,churn_flag,orders_count,location
TX100834,2024-04-10,Free State,South Africa,CUST20234,Retail,Investments,"26 145,58","16 012,17","13 366,67","14 890,89",0,"0,00",0,2,"Free State, South Africa"
TX100228,2024-03-14,Limpopo,South Africa,CUST20228,Retail,Savings,"14 999,28","4 800,48","27 143,14","33 799,83",0,"0,00",0,1,"Limpopo, South Africa"
TX100357,2024-11-30,Free State,South Africa,CUST20057,Retail,Investments,"16 283,68","50 273,59","20 111,05","5 131,41",0,"0,00",0,1,"Free State, South Africa"
TX100737,2024-12-30,Free State,South Africa,CUST20137,Corporate,Cards,"46 909,47","16 117,86","13 365,01","1 286,67",0,"0,00",0,2,"Free State, South Africa"
TX100212,2023-01-02,KwaZulu-Natal,South Africa,CUST20212,Retail,Investments,"2 428,60","58 080,70","2 172,30","23 541,57",0,"0,00",0,0,"KwaZulu-Natal, South Africa"
TX100079,2023-09-27,Free State,South Africa,CUST20079,Retail,Cards,"9 682,43","42 804,56","12 986,41","9 999,21",0,"0,00",0,1,"Free State, South Africa"
TX100302,2024-12-20,Limpopo,South Africa,CUST20002,Retail,Loans,"36 826,71","29 339,03","15 654,94","65 315,44",1,"14 842,39",0,1,"Limpopo, South Africa"
TX100529,2023-03-16,Gauteng,South Africa,CUST20229,Retail,Cards,"13 580,43","37 895,88","2 866,25","64 016,83",0,"0,00",0,1,"Gauteng, South Africa"
TX100331,2023-10-11,Limpopo,South Africa,CUST20031,Sme,Savings,"17 267,92","18 910,06","27 105,40","24 413,29",1,"5 238,60",0,5,"Limpopo, South Africa"
TX100513,2024-08-29,Gauteng,South Africa,CUST20213,Retail,Loans,"5 294,84","1 022,24","4 870,24","24 947,33",0,"0,00",0,1,"Gauteng, South Africa"
TX100798,2024-06-25,Free State,South Africa,CUST20198,Sme,Investments,"23 522,59","52 359,36","20 587,52","22 434,08",0,"0,00",1,1,"Free State, South Africa"
TX100891,2024-09-22,KwaZulu-Natal,South Africa,CUST20291,Sme,Insurance,"17 306,26","23 508,44","14 563,04","35 040,66",0,"0,00",0,1,"KwaZulu-Natal, South Africa"
TX100342,2023-08-08,Western Cape,South Africa,CUST20042,Corporate,Loans,"45 629,33","35 243,20","6 469,76","25 809,20",1,"9 672,90",0,3,"Western Cape, South Africa"
TX100133,2023-08-06,North West,South Africa,CUST20133,Retail,Loans,"35 285,56","59 630,15","2 610,48","48 185,03",1,"8 347,40",0,5,"North West, South Africa"
TX100810,2023-02-22,Western Cape,South Africa,CUST20210,Sme,Savings,"7 250,94","11 380,44","6 668,50","23 531,22",0,"0,00",0,0,"Western Cape, South Africa"
TX100311,2023-07-14,KwaZulu-Natal,South Africa,CUST20011,Retail,Loans,"4 032,40","57 745,08","16 306,61","40 394,48",0,"0,00",0,1,"KwaZulu-Natal, South Africa"
TX100865,2024-11-22,Limpopo,South Africa,CUST20265,Retail,Investments,"30 970,67","49 512,91","21 920,14","50 637,63",0,"0,00",0,3,"Limpopo, South Africa"
TX100447,2023-04-28,Western Cape,South Africa,CUST20147,Retail,Loans,"40 492,97","24 552,38","3 794,64","36 963,32",0,"0,00",0,2,"Western Cape, South Africa"
TX100000,2023-04-13,Gauteng,South Africa,CUST20000,Corporate,Savings,"38 904,08","18 818,51","10 364,70","25 130,05",0,"0,00",1,2,"Gauteng, South Africa"
TX100316,2024-04-04,KwaZulu-Natal,South Africa,CUST20016,Sme,Cards,"26 145,97","30 902,76","17 066,55","26 530,41",0,"0,00",0,4,"KwaZulu-Natal, South Africa"
TX100715,2023-09-13,Limpopo,South Africa,CUST20115,Retail,Cards,"44 294,67","31 075,06","21 571,24","11 452,59",0,"0,00",0,3,"Limpopo, South Africa"
TX100835,2024-08-26,Free State,South Africa,CUST20235,Retail,Cards,"7 394,72","31 337,64","26 750,29","42 251,01",0,"0,00",0,0,"Free State, South Africa"
TX100621,2024-10-18,Limpopo,South Africa,CUST20021,Retail,Savings,"31 378,46","20 089,22","15 315,67","7 319,40",0,"0,00",0,0,"Limpopo, South Africa"
TX100538,2023-07-11,Western Cape,South Africa,CUST20238,Corporate,Loans,"25 110,67","14 914,30","28 656,39","18 556,24",0,"0,00",0,3,"Western Cape, South Africa"
TX100826,2024-10-28,Western Cape,South Africa,CUST20226,Sme,Savings,"13 472,49","6 712,71","14 822,81","56 920,50",0,"0,00",0,1,"Western Cape, South Africa"
TX100405,2023-05-05,North West,South Africa,CUST20105,Retail,Insurance,"3 989,35","51 818,13","18 176,77","23 647,19",0,"0,00",0,3,"North West, South Africa"
TX100172,2023-08-19,Limpopo,South Africa,CUST20172,Retail,Insurance,"38 332,30","39 970,07","25 782,08","22 623,60",0,"0,00",0,1,"Limpopo, South Africa"
TX100125,2023-04-09,Eastern Cape,South Africa,CUST20125,Retail,Loans,"5 838,12","26 599,53","27 386,89","54 483,75",0,"0,00",0,2,"Eastern Cape, South Africa"
TX100657,2023-04-27,Free State,South Africa,CUST20057,Sme,Insurance,"40 282,53","16 131,90","9 505,47","8 394,53",0,"0,00",0,1,"Free State, South Africa"
TX100501,2024-11-21,North West,South Africa,CUST20201,Sme,Savings,"40 800,65","59 732,90","573,97","60 517,89",0,"0,00",0,1,"North West, South Africa"
TX100558,2024-11-29,Limpopo,South Africa,CUST20258,Retail,Investments,"20 559,17","55 496,42","557,79","793,28",0,"0,00",0,1,"Limpopo, South Africa"
TX100913,2023-08-16,Gauteng,South Africa,CUST20013,Corporate,Investments,"2 974,16","52 819,81","19 140,96","20 862,75",0,"0,00",0,4,"Gauteng, South Africa"
TX100090,2023-02-22,Free State,South Africa,CUST20090,Sme,Cards,"38 115,76","44 475,94","26 622,58","7 992,86",0,"0,00",0,2,"Free State, South Africa"
TX100949,2024-07-01,Western Cape,South Africa,CUST20049,Retail,Investments,"2 252,92","29 891,76","5 941,23","42 175,80",0,"0,00",0,2,"Western Cape, South Africa"
TX100181,2023-12-25,Limpopo,South Africa,CUST20181,Retail,Loans,"46 918,34","58 192,15","18 840,44","50 343,98",0,"0,00",0,5,"Limpopo, South Africa"
TX100274,2023-06-09,Western Cape,South Africa,CUST20274,Retail,Cards,"25 347,88","11 825,05","16 045,92","31 198,43",0,"0,00",0,3,"Western Cape, South Africa"
TX100905,2023-01-25,Free State,South Africa,CUST20005,Sme,Loans,"7 743,86","59 892,89","24 580,53","23 941,59",0,"0,00",0,1,"Free State, South Africa"
TX100069,2024-01-25,KwaZulu-Natal,South Africa,CUST20069,Retail,Insurance,"14 374,55","45 294,50","7 181,80","33 187,15",0,"0,00",0,1,"KwaZulu-Natal, South Africa"
TX100291,2023-04-14,Gauteng,South Africa,CUST20291,Corporate,Loans,"47 464,33","1 691,38","19 538,39","63 585,57",0,"0,00",0,2,"Gauteng, South Africa"
TX100131,2024-10-04,Eastern Cape,South Africa,CUST20131,Corporate,Cards,"44 889,20","20 689,71","20 398,73","8 746,96",1,"9 953,01",0,1,"Eastern Cape, South Africa"
TX100300,2024-12-06,Limpopo,South Africa,CUST20000,Retail,Savings,"1 474,66","7 214,17","25 341,16","22 333,08",0,"0,00",0,1,"Limpopo, South Africa"
TX100430,2024-10-31,Free State,South Africa,CUST20130,Corporate,Insurance,"49 848,55","24 437,27","14 729,45","33 739,03",0,"0,00",0,3,"Free State, South Africa"
TX100326,2023-10-10,Limpopo,South Africa,CUST20026,Sme,Cards,"10 469,22","56 353,52","529,75","2 819,69",0,"0,00",0,2,"Limpopo, South Africa"
TX100144,2024-07-17,Free State,South Africa,CUST20144,Retail,Loans,"2 557,15","51 946,82","7 893,78","55 187,97",0,"0,00",0,1,"Free State, South Africa"
TX100429,2023-04-16,Western Cape,South Africa,CUST20129,Sme,Loans,"6 558,60","47 620,17","7 203,04","69 621,59",0,"0,00",0,0,"Western Cape, South Africa"
TX100588,2023-07-05,Gauteng,South Africa,CUST20288,Corporate,Savings,"29 406,83","56 363,18","2 833,65","11 838,74",0,"0,00",0,2,"Gauteng, South Africa"
TX100966,2024-03-10,Eastern Cape,South Africa,CUST20066,Retail,Loans,"3 634,84","38 096,87","2 226,21","10 189,73",0,"0,00",0,2,"Eastern Cape, South Africa"
TX100135,2024-02-02,North West,South Africa,CUST20135,Sme,Savings,"43 309,82","40 604,04","18 942,24","17 826,32",0,"0,00",0,1,"North West, South Africa"
TX100164,2024-09-11,Gauteng,South Africa,CUST20164,Retail,Investments,"8 645,75","27 004,45","10 888,11","16 387,19",0,"0,00",0,1,"Gauteng, South Africa"
TX100028,2023-11-10,KwaZulu-Natal,South Africa,CUST20028,Retail,Loans,"16 584,43","13 680,28","22 636,23","14 545,33",0,"0,00",0,3,"KwaZulu-Natal, South Africa"
TX100568,2024-12-18,North West,South Africa,CUST20268,Retail,Savings,"49 831,72","1 491,30","10 712,44","24 022,17",0,"0,00",0,3,"North West, South Africa"
TX100193,2024-11-02,Gauteng,South Africa,CUST20193,Retail,Savings,"3 157,98","46 194,21","19 963,75","42 170,88",0,"0,00",0,1,"Gauteng, South Africa"
TX100394,2024-10-15,Free State,South Africa,CUST20094,Retail,Insurance,"30 556,42","30 647,80","23 926,16","32 448,60",0,"0,00",0,0,"Free State, South Africa"
TX100808,2023-03-10,Eastern Cape,South Africa,CUST20208,Retail,Investments,"29 017,68","1 249,49","28 403,30","48 872,17",1,"323,27",0,1,"Eastern Cape, South Africa"
TX100169,2024-05-20,Gauteng,South Africa,CUST20169,Retail,Savings,"9 950,95","49 874,37","9 066,24","20 294,73",0,"0,00",0,1,"Gauteng, South Africa"
TX100495,2024-04-19,Western Cape,South Africa,CUST20195,Retail,Savings,"5 512,84","37 715,94","6 165,91","35 596,92",0,"0,00",0,1,"Western Cape, South Africa"
TX100140,2024-04-05,North West,South Africa,CUST20140,Retail,Savings,"28 501,53","19 913,79","15 699,83","40 586,37",0,"0,00",0,1,"North West, South Africa"
TX100173,2023-07-09,Gauteng,South Africa,CUST20173,Corporate,Loans,"39 293,78","7 534,23","10 408,62","3 273 055,00",0,"0,00",0,2,"Gauteng, South Africa"
TX100006,2023-01-21,,South Africa,CUST20006,Retail,Cards,"49 823,52","24 432,31","19 845,61","65 284,78",0,"0,00",0,3,
TX100649,2024-01-22,Gauteng,South Africa,CUST20049,Retail,Savings,"23 938,04","47 218,80","25 473,34","10 602,03",0,"0,00",0,2,"Gauteng, South Africa"
TX100485,2024-10-20,,South Africa,CUST20185,Retail,Investments,"16 594,84","32 471,76","2 947,94","43 826,87",0,"0,00",0,5,
TX100073,2024-12-03,Limpopo,South Africa,CUST20073,Retail,Savings,"10 280,28","14 294,56","6 958,87","10 850,61",0,"0,00",1,2,"Limpopo, South Africa"
TX100770,2024-03-13,,South Africa,CUST20170,Retail,Cards,"29 797,15","23 162,98","22 069,38","15 128,82",0,"0,00",0,0,
TX100420,2023-01-05,Limpopo,South Africa,CUST20120,Sme,Investments,"47 210,03","45 134,12","20 203,62","18 046,76",0,"0,00",0,2,"Limpopo, South Africa"
TX100238,2023-05-24,Eastern Cape,South Africa,CUST20238,Retail,Investments,"47 215,57","14 280,14","14 656,16","37 057,34",0,"0,00",0,0,"Eastern Cape, South Africa"
TX100145,2023-04-06,North West,South Africa,CUST20145,Sme,Loans,"39 320,49","7 560,31","2 866,60","57 267,29",1,"4 444,82",0,3,"North West, South Africa"
TX100801,2023-03-22,Limpopo,South Africa,CUST20201,Retail,Insurance,"28 859,06","18 545,33","26 507,47","42 767,16",0,"0,00",0,2,"Limpopo, South Africa"
TX100234,2023-10-07,Free State,South Africa,CUST20234,Corporate,Cards,"22 751,29","12 527,89","6 609,97","33 838,16",0,"0,00",0,0,"Free State, South Africa"
TX100220,2023-05-10,Gauteng,South Africa,CUST20220,Retail,Cards,"48 465,06","11 993,02","1 766,27","684,56",0,"0,00",0,1,"Gauteng, South Africa"
TX100482,2023-04-10,Free State,South Africa,CUST20182,Sme,Cards,"46 288,46","29 555,64","22 237,31","40 013,94",0,"0,00",0,0,"Free State, South Africa"
TX100507,2023-06-17,KwaZulu-Natal,South Africa,CUST20207,Corporate,Loans,"24 522,32","57 149,69","17 038,89","52 936,35",0,"0,00",0,1,"KwaZulu-Natal, South Africa"
TX100132,2023-01-05,KwaZulu-Natal,South Africa,CUST20132,Retail,Loans,"39 391,50","42 679,50","7 180,25","7 458,59",0,"0,00",0,3,"KwaZulu-Natal, South Africa"
TX100024,2023-07-11,Gauteng,South Africa,CUST20024,Retail,Loans,"42 968,18","58 666,60","27 642,20","37 070,09",0,"0,00",0,2,"Gauteng, South Africa"
TX100514,2023-10-29,Limpopo,South Africa,CUST20214,Retail,Cards,"4 224,78","23 236,91","26 578,23","7 066,34",1,"9 147,44",0,3,"Limpopo, South Africa"
TX100185,2024-10-10,North West,South Africa,CUST20185,Sme,Loans,"31 342,71","7 391,47","13 545,34","58 621,56",0,"0,00",0,3,"North West, South Africa"
TX100041,2024-07-20,Western Cape,South Africa,CUST20041,Retail,Savings,"10 423,18","27 350,36","1 757,81","273,99",0,"0,00",0,1,"Western Cape, South Africa"
TX100618,2023-12-31,Eastern Cape,South Africa,CUST20018,Sme,Insurance,"8 964,36","49 322,41","25 499,15","69 481,84",0,"0,00",1,3,"Eastern Cape, South Africa"
TX100108,2024-01-27,Limpopo,South Africa,CUST20108,Retail,Savings,"29 596,65","32 312,32","8 215,78","18 500,98",0,"0,00",0,4,"Limpopo, South Africa"
TX100596,2024-10-19,Western Cape,South Africa,CUST20296,Retail,Savings,"6 210,53","7 113,48","27 536,26","68 749,46",0,"0,00",0,3,"Western Cape, South Africa"
TX100056,2024-07-18,Limpopo,South Africa,CUST20056,Retail,Savings,"7 970,51","19 038,52","2 224,02","49 374,95",0,"0,00",0,3,"Limpopo, South Africa"
TX100411,2024-11-22,Western Cape,South Africa,CUST20111,Retail,Insurance,"44 589,25","4 254,83","23 375,01","1 361,24",0,"0,00",0,1,"Western Cape, South Africa"
TX100448,2024-07-13,Free State,South Africa,CUST20148,Retail,Cards,"30 008,83","59 599,28","3 798,36","67 860,90",0,"0,00",0,3,"Free State, South Africa"
TX100575,2023-04-09,KwaZulu-Natal,South Africa,CUST20275,Retail,Loans,"46 281,28","56 071,69","4 858,86","9 997,69",0,"0,00",0,1,"KwaZulu-Natal, South Africa"
TX100870,2024-12-26,Limpopo,South Africa,CUST20270,Retail,Insurance,"9 877,42","16 274,24","7 054,86","26 891,25",0,"0,00",1,2,"Limpopo, South Africa"
TX100423,2023-12-16,Western Cape,South Africa,CUST20123,Sme,Insurance,"32 959,53","7 297,11","5 614,61","20 837,51",0,"0,00",0,2,"Western Cape, South Africa"
TX100534,2023-10-04,Gauteng,South Africa,CUST20234,Retail,Insurance,"39 237,05","2 430,84","19 196,31","62 063,08",0,"0,00",0,4,"Gauteng, South Africa"
TX100594,2023-08-03,Eastern Cape,South Africa,CUST20294,Retail,Savings,"3 994,13","59 810,15","11 720,07","27 646,16",1,"43 939,54",0,1,"Eastern Cape, South Africa"
TX100626,2023-05-12,Limpopo,South Africa,CUST20026,Retail,Savings,"5 831,12","42 484,11","3 164,64","64 937,22",1,"27 014,23",0,0,"Limpopo, South Africa"
TX100936,2024-05-17,Free State,South Africa,CUST20036,Retail,Cards,"32 167,35","49 104,97","970,80","26 201,42",0,"0,00",0,3,"Free State, South Africa"
TX100338,2023-02-18,Eastern Cape,South Africa,CUST20038,Retail,Investments,"28 085,36","37 040,92","9 770,94","57 458,82",0,"0,00",0,1,"Eastern Cape, South Africa"
TX100051,2024-08-23,KwaZulu-Natal,South Africa,CUST20051,Sme,Insurance,"27 608,05","16 973,76","16 415,49","30 706,74",0,"0,00",0,3,"KwaZulu-Natal, South Africa"
TX100383,2024-11-12,Gauteng,South Africa,CUST20083,Retail,Loans,"22 283,71","29 489,11","3 597,79","65 293,99",0,"0,00",0,2,"Gauteng, South Africa"
TX100960,2024-07-27,Eastern Cape,South Africa,CUST20060,Retail,Loans,"39 469,10","15 628,42","15 782,57","47 347,26",0,"0,00",0,1,"Eastern Cape, South Africa"
TX100930,2023-10-16,Eastern Cape,South Africa,CUST20030,Retail,Savings,"31 968,94","24 178,64","5 398,73","66 079,71",0,"0,00",0,0,"Eastern Cape, South Africa"
TX100741,2024-04-20,Eastern Cape,South Africa,CUST20141,Sme,Investments,"34 347,35","36 176,04","23 908,94","10 538,12",0,"0,00",0,0,"Eastern Cape, South Africa"
TX100264,2023-05-24,Western Cape,South Africa,CUST20264,Retail,Insurance,"39 229,27","19 185,61","8 754,15","38 460,00",0,"0,00",0,1,"Western Cape, South Africa"
TX100543,2024-10-25,Free State,South Africa,CUST20243,Sme,Cards,"26 654,62","20 659,37","7 953,83","64 055,83",0,"0,00",0,2,"Free State, South Africa"
TX100901,2024-06-20,Gauteng,South Africa,CUST20001,Sme,Savings,"7 513,47","28 108,03","18 275,10","44 159,57",1,"12 482,62",0,1,"Gauteng, South Africa"
TX100833,2023-01-05,North West,South Africa,CUST20233,Retail,Investments,"10 592,02","623,55","11 721,38","19 019,53",0,"0,00",0,5,"North West, South Africa"
TX100962,2023-07-13,Eastern Cape,South Africa,CUST20062,Sme,Investments,"45 679,11","1 986,55","23 406,54","51 066,19",1,"979,35",0,1,"Eastern Cape, South Africa"
TX100523,2023-04-25,Limpopo,South Africa,CUST20223,Retail,Loans,"35 038,03","11 622,42","11 746,53","33 984,83",0,"0,00",0,1,"Limpopo, South Africa"
TX100453,2023-07-08,Gauteng,South Africa,CUST20153,Retail,Cards,"42 151,20","31 273,96","3 904,02","11 091,67",0,"0,00",0,2,"Gauteng, South Africa"
TX100018,2024-12-30,KwaZulu-Natal,South Africa,CUST20018,Retail,Investments,"10 792,22","51 818,54","23 259,71","3 040,34",0,"0,00",0,2,"KwaZulu-Natal, South Africa"
TX100902,2023-05-25,North West,South Africa,CUST20002,Retail,Cards,"32 285,95","47 451,22","12 160,59","24 470,96",0,"0,00",0,3,"North West, South Africa"
TX100490,2023-01-16,Western Cape,South Africa,CUST20190,Retail,Insurance,"44 668,80","50 775,77","20 212,07","45 894,06",0,"0,00",0,5,"Western Cape, South Africa"
TX100580,2024-07-18,Limpopo,South Africa,CUST20280,Retail,Loans,"31 777,86","18 987,56","6 543,83","54 568,70",0,"0,00",0,3,"Limpopo, South Africa"
TX100439,2023-05-07,Eastern Cape,South Africa,CUST20139,Retail,Investments,"24 652,96","37 194,41","5 588,57","67 741,80",0,"0,00",0,3,"Eastern Cape, South Africa"
TX100367,2024-07-23,North West,South Africa,CUST20067,Sme,Insurance,"33 162,91","49 387,67","3 146,56","43 181,93",0,"0,00",0,3,"North West, South Africa"
TX100083,2024-12-27,Limpopo,South Africa,CUST20083,Retail,Loans,"39 426,10","6 927,72","10 318,29","59 742,59",1,"4 754,76",0,2,"Limpopo, South Africa"
TX100061,2024-03-03,Gauteng,South Africa,CUST20061,Retail,Insurance,"27 509,14","34 460,31","15 446,49","62 219,86",0,"0,00",0,1,"Gauteng, South Africa"
TX100967,2023-06-22,Limpopo,South Africa,CUST20067,Sme,Loans,"33 798,49","31 859,48","10 435,14","28 427,70",0,"0,00",0,4,"Limpopo, South Africa"
TX100272,2024-03-28,E. Cape,South Africa,CUST20272,Retail,Savings,"44 468,85","37 642,32","12 266,26","11 124,73",1,"19 575,93",0,1,"E. Cape, South Africa"
TX100285,2024-11-03,Western Cape,South Africa,CUST20285,Retail,Cards,"3 567,17","36 282,35","9 053,79","61 756,46",1,"21 421,50",0,0,"Western Cape, South Africa"
TX100360,2023-09-10,Gauteng,South Africa,CUST20060,Sme,Cards,"32 757,15","44 455,24","8 977,18","51 801,25",0,"0,00",0,0,"Gauteng, South Africa"
TX100354,2023-06-30,Eastern Cape,South Africa,CUST20054,Retail,Cards,"48 825,60","17 545,19","22 077,28","1 474,04",0,"0,00",0,0,"Eastern Cape, South Africa"
TX100722,2023-04-29,KwaZulu-Natal,South Africa,CUST20122,Retail,Cards,"26 502,02","9 040,91","19 403,32","58 893,78",0,"0,00",0,2,"KwaZulu-Natal, South Africa"
TX100278,2024-10-20,Limpopo,South Africa,CUST20278,Corporate,Investments,"28 705,58","26 136,07","19 094,42","53 003,24",0,"0,00",0,2,"Limpopo, South Africa"
TX100012,2024-04-03,North West,South Africa,CUST20012,Sme,Loans,"38 895,67","8 785,19","673,12","2 915,08",1,"5 767,58",0,3,"North West, South Africa"
TX100182,2024-12-10,Gauteng ,South Africa,CUST20182,Sme,Loans,"16 278,30","44 215,16","961,16","52 166,90",0,"0,00",0,4,"Gauteng , South Africa"
TX100368,2023-11-19,Eastern Cape,South Africa,CUST20068,Retail,Loans,"27 222,46","6 532,10","576,02","203,82",0,"0,00",0,1,"Eastern Cape, South Africa"
TX100499,2024-01-15,KwaZulu-Natal,South Africa,CUST20199,Retail,Insurance,"45 040,61","41 899,80","14 855,05","51 594,45",0,"0,00",0,1,"KwaZulu-Natal, South Africa"
TX100959,2024-05-18,North West,South Africa,CUST20059,Corporate,Insurance,"43 694,45","20 367,20","9 240,49","13 264,31",0,"0,00",0,1,"North West, South Africa"
TX100223,2024-12-30,North West,South Africa,CUST20223,Retail,Cards,"41 988,43","23 004,36","15 270,95","59 811,86",0,"0,00",0,6,"North West, South Africa"
TX100664,2023-05-29,KwaZulu-Natal,South Africa,CUST20064,Sme,Loans,"39 510,34","49 325,21","13 325,83","56 938,48",0,"0,00",0,3,"KwaZulu-Natal, South Africa"
TX100707,2023-07-20,,South Africa,CUST20107,Retail,Cards,"1 604,71","51 184,83","15 155,05","36 026,87",0,"0,00",0,3,
TX100717,2024-03-25,Gauteng,South Africa,CUST20117,Sme,Loans,"10 513,98","20 609,90","28 438,31","17 569,10",0,"0,00",0,1,"Gauteng, South Africa"
TX100551,2023-08-05,Gauteng,South Africa,CUST20251,Retail,Investments,"24 234,05","39 388,41","20 806,17","61 051,28",1,"7 427,26",0,0,"Gauteng, South Africa"
TX100590,2023-08-11,Western Cape,South Africa,CUST20290,Corporate,Cards,"40 972,70","28 790,08","26 767,01","30 815,52",0,"0,00",0,3,"Western Cape, South Africa"
TX100616,2024-10-09,North West,South Africa,CUST20016,Corporate,Cards,"43 540,30","4 980,44","18 695,91","30 210,90",0,"0,00",0,1,"North West, South Africa"
TX100176,2024-01-12,Free State,South Africa,CUST20176,Corporate,Investments,"1 821,06","13 620,27","24 426,90","7 426,42",1,"8 340,08",0,1,"Free State, South Africa"
TX100673,2024-03-16,Eastern Cape,South Africa,CUST20073,Retail,Cards,"2 181,40","28 597,47","12 703,18","5 649,59",0,"0,00",0,1,"Eastern Cape, South Africa"
TX100635,2024-06-14,North West,South Africa,CUST20035,Sme,Insurance,"44 059,69","11 733,24","8 884,45","62 705,50",0,"0,00",0,0,"North West, South Africa"
TX100593,2023-06-12,Western Cape,South Africa,CUST20293,Retail,Savings,"9 136,57","51 886,64","3 556,61","43 989,60",0,"0,00",0,4,"Western Cape, South Africa"
TX100456,2024-08-03,KwaZulu-Natal,South Africa,CUST20156,Sme,Insurance,"43 287,44","17 757,62","13 661,83","22 882,53",0,"0,00",0,1,"KwaZulu-Natal, South Africa"
TX100526,2024-05-15,North West,South Africa,CUST20226,Sme,Cards,"33 664,24","48 877,24","10 866,98","12 304,87",0,"0,00",0,2,"North West, South Africa"
TX100393,2024-02-04,Free State,South Africa,CUST20093,Retail,Loans,"5 877,78","23 440,44","17 573,44","19 095,57",0,"0,00",1,3,"Free State, South Africa"
TX100163,2023-01-28,Western Cape,South Africa,CUST20163,Sme,Insurance,"28 308,22","45 394,95","29 513,68","52 339,04",0,"0,00",0,2,"Western Cape, South Africa"
TX100248,2023-12-12,Limpopo,South Africa,CUST20248,Retail,Insurance,"11 545,02","14 793,06","1 619,00","26 402,52",0,"0,00",0,1,"Limpopo, South Africa"
TX100846,2023-03-19,Gauteng,South Africa,CUST20246,Retail,Insurance,"5 474,13","39 322,32","16 832,54","17 753,09",0,"0,00",0,1,"Gauteng, South Africa"
TX100895,2023-02-08,North West,South Africa,CUST20295,Retail,Insurance,"40 578,17","30 666,48","8 627,83","47 295,08",0,"0,00",0,2,"North West, South Africa"
TX100677,2023-11-01,Free State,South Africa,CUST20077,Retail,Cards,"23 507,24","21 157,93","22 897,09","13 653,83",0,"0,00",0,1,"Free State, South Africa"
TX100375,2024-05-04,Gauteng,South Africa,CUST20075,Retail,Savings,"6 746,73","42 850,79","9 669,70","64 187,28",0,"0,00",0,1,"Gauteng, South Africa"
TX100412,2024-11-12,Eastern Cape,South Africa,ANONYMOUS,Retail,Savings,"47 252,49","19 814,25","5 199,09","68 107,31",0,"0,00",0,5,"Eastern Cape, South Africa"
TX100074,2024-02-06,KwaZulu-Natal,South Africa,CUST20074,Retail,Insurance,"1 246,30","42 480,98","6 627,26","46 511,55",0,"0,00",0,2,"KwaZulu-Natal, South Africa"
TX100113,2024-05-04,,South Africa,CUST20113,Retail,Cards,"1 743,67","1 587,37","23 761,75","42 238,29",1,"1 164,45",0,2,
TX100576,2024-01-31,Free State,South Africa,CUST20276,Retail,Investments,"48 783,82","8 297,99","10 689,21","48 711,71",1,"5 654,71",0,4,"Free State, South Africa"
TX100390,2023-01-20,Eastern Cape,South Africa,CUST20090,Sme,Investments,"22 051,52","48 882,29","10 908,47","58 060,02",0,"0,00",0,2,"Eastern Cape, South Africa"
TX100104,2023-03-04,North West,South Africa,CUST20104,Retail,Insurance,"47 545,08","53 246,90","7 256,04","38 082,10",1,"13 930,15",0,1,"North West, South Africa"
TX100114,2023-08-19,Free State,South Africa,CUST20114,Sme,Loans,"29 489,44","54 296,05","20 448,76","56 474,47",0,"0,00",0,5,"Free State, South Africa"
TX100417,2023-02-22,Free State,South Africa,CUST20117,Sme,Cards,"8 026,37","27 725,73","8 781,82","61 209,19",0,"0,00",0,2,"Free State, South Africa"
TX100656,2024-02-13,Free State,South Africa,CUST20056,Sme,Insurance,"30 563,38","53 481,24","16 902,25","42 477,86",0,"0,00",0,3,"Free State, South Africa"
TX100457,2023-09-04,North West,South Africa,CUST20157,Retail,Loans,"8 383,69","12 487,10","1 237,67","755,89",0,"0,00",0,0,"North West, South Africa"
TX100409,2023-12-08,Gauteng,South Africa,CUST20109,Sme,Investments,"7 618,93","3 454,86","23 217,71","36 522,03",0,"0,00",0,2,"Gauteng, South Africa"
TX100092,2023-07-07,KwaZulu-Natal,South Africa,CUST20092,Retail,Investments,"15 644,00","48 996,79","6 786,02","41 114,35",0,"0,00",0,6,"KwaZulu-Natal, South Africa"
TX100570,2024-07-17,KwaZulu-Natal,South Africa,CUST20270,Retail,Loans,"38 751,91","47 841,78","14 849,10","5 119,98",0,"0,00",0,3,"KwaZulu-Natal, South Africa"
TX100089,2023-12-04,Gauteng,South Africa,CUST20089,Sme,Insurance,"18 481,67","27 406,05","4 041,02","50 745,18",0,"0,00",0,3,"Gauteng, South Africa"
TX100336,2024-06-30,Free State,South Africa,CUST20036,Retail,Cards,"24 735,17","6 935,22","22 989,75","31 893,79",0,"0,00",0,4,"Free State, South Africa"
TX100931,2024-03-12,KwaZulu-Natal,South Africa,CUST20031,Retail,Investments,"36 579,45","55 923,00","20 884,08","3 348,72",0,"0,00",0,3,"KwaZulu-Natal, South Africa"
TX100943,2024-10-25,Limpopo,South Africa,CUST20043,Retail,Savings,"39 957,84","6 600,49","15 652,03","64 010,92",0,"0,00",0,2,"Limpopo, South Africa"
TX100613,2023-06-14,North West,South Africa,CUST20013,Sme,Loans,"13 861,06","58 409,02","25 082,65","2 081,54",0,"0,00",0,3,"North West, South Africa"
TX100601,2023-09-10,,South Africa,CUST20001,Retail,Savings,"49 304,46","9 927,66","15 638,58","57 190,03",0,"0,00",0,1,
TX100985,2024-05-25,Free State,South Africa,CUST20085,Retail,Loans,"5 016,32","58 010,26","7 966,09","44 813,57",0,"0,00",0,0,"Free State, South Africa"
