transaction_id,date,customer_id,product_category,budget_amount,actual_amount,cost,revenue,claim_flag,claim_amount,churn_flag,orders_count,profit,variance,variance_pct
TX100135,2024-02-02,CUST20135,Savings,43309.82,40604.04,18942.24,17826.32,0,0.0,0,1,-1115.920000000002,-2705.779999999999,-0.06247497680664567
TX100164,2024-09-11,CUST20164,Investments,8645.75,27004.45,10888.11,16387.19,0,0.0,0,1,5499.079999999998,18358.7,2.123436370471041
TX100028,2023-11-10,CUST20028,Loans,16584.43,13680.28,22636.23,14545.33,0,0.0,0,3,-8090.9,-2904.1499999999996,-0.17511304277566364
TX100568,2024-12-18,CUST20268,Savings,49831.72,1491.3,10712.44,24022.17,0,0.0,0,3,13309.729999999998,-48340.42,-0.9700732786265455
TX100193,2024-11-02,CUST20193,Savings,3157.98,46194.21,19963.75,42170.88,0,0.0,0,1,22207.129999999997,43036.229999999996,13.627771550168145
TX100394,2024-10-15,CUST20094,Insurance,30556.42,30647.8,23926.16,32448.6,0,0.0,0,0,8522.439999999999,91.38000000000102,0.002990533576904658
TX100808,2023-03-10,CUST20208,Investments,29017.68,1249.49,28403.3,48872.17,1,323.27,0,1,20468.87,-27768.19,-0.9569403894453312
TX100169,2024-05-20,CUST20169,Savings,9950.95,49874.37,9066.24,20294.73,0,0.0,0,1,11228.49,39923.42,4.012020962822644
TX100495,2024-04-19,CUST20195,Savings,5512.84,37715.94,6165.91,35596.92,0,0.0,0,1,29431.01,32203.100000000002,5.841471909215577
TX100140,2024-04-05,CUST20140,Savings,28501.53,19913.79,15699.83,40586.37,0,0.0,0,1,24886.54,-8587.739999999998,-0.3013080350423292
TX100173,2023-07-09,CUST20173,Loans,39293.78,7534.23,10408.62,3273055.0,0,0.0,0,2,3262646.38,-31759.55,-0.808258966177344
TX100006,2023-01-21,CUST20006,Cards,49823.52,24432.31,19845.61,65284.78,0,0.0,0,3,45439.17,-25391.209999999995,-0.5096229652180335
TX100649,2024-01-22,CUST20049,Savings,23938.045,47218.8,25473.34,10602.03,0,0.0,0,2,-14871.31,23280.755000000005,0.972542035074293
TX100485,2024-10-20,CUST20185,Investments,16594.84,32471.76,2947.94,43826.87,0,0.0,0,5,40878.93,15876.919999999998,0.9567383596346815
TX100073,2024-12-03,CUST20073,Savings,10280.28,14294.56,6958.87,10850.61,0,0.0,1,2,3891.7400000000007,4014.279999999999,0.3904835276860162
TX100770,2024-03-13,CUST20170,Cards,29797.15,23162.98,22069.38,15128.82,0,0.0,0,0,-6940.560000000001,-6634.170000000002,-0.22264444753944593
TX100420,2023-01-05,CUST20120,Investments,47210.03,45134.12,20203.62,18046.76,0,0.0,0,2,-2156.8600000000006,-2075.909999999996,-0.04397180006028372
TX100238,2023-05-24,CUST20238,Investments,47215.57,14280.14,14656.16,37057.34,0,0.0,0,0,22401.179999999997,-32935.43,-0.6975544296087075
TX100145,2023-04-06,CUST20145,Loans,39320.49,7560.31,2866.6,57267.29,1,4444.82,0,3,54400.69,-31760.179999999997,-0.8077259464467508
TX100801,2023-03-22,CUST20201,Insurance,28859.06,18545.33,26507.47,42767.16,0,0.0,0,2,16259.690000000002,-10313.73,-0.3573827421960382
TX100234,2023-10-07,CUST20234,Cards,22751.29,12527.89,6609.97,33838.16,0,0.0,0,0,27228.190000000002,-10223.400000000001,-0.44935473988507907
TX100220,2023-05-10,CUST20220,Cards,48465.06,11993.02,1766.27,684.56,0,0.0,0,1,-1081.71,-36472.03999999999,-0.7525429660047877
TX100482,2023-04-10,CUST20182,Cards,46288.46,29555.635,22237.31,40013.94,0,0.0,0,0,17776.63,-16732.825,-0.3614902072784448
TX100507,2023-06-17,CUST20207,Loans,24522.32,57149.69,17038.89,52936.35,0,0.0,0,1,35897.46,32627.370000000003,1.330517259378395
TX100132,2023-01-05,CUST20132,Loans,39391.5,42679.5,7180.25,7458.59,0,0.0,0,3,278.34000000000015,3288.0,0.08346978409047637
TX100024,2023-07-11,CUST20024,Loans,42968.18,58666.6,27642.2,37070.09,0,0.0,0,2,9427.889999999996,15698.419999999998,0.36534989380513666
TX100514,2023-10-29,CUST20214,Cards,4224.78,23236.91,26578.23,7066.34,1,9147.44,0,3,-19511.89,19012.13,4.500146753203718
TX100185,2024-10-10,CUST20185,Loans,31342.71,7391.47,13545.34,58621.56,0,0.0,0,3,45076.22,-23951.239999999998,-0.7641725938822775
TX100041,2024-07-20,CUST20041,Savings,10423.18,27350.36,1757.81,273.99,0,0.0,0,1,-1483.82,16927.18,1.6239938291385163
TX100618,2023-12-31,CUST20018,Insurance,8964.36,49322.41,25499.15,69481.84,0,0.0,1,3,43982.689999999995,40358.05,4.502055919217881
TX100108,2024-01-27,CUST20108,Savings,29596.65,32312.32,8215.78,18500.98,0,0.0,0,4,10285.199999999999,2715.6699999999983,0.09175599265457401
TX100596,2024-10-19,CUST20296,Savings,6210.53,7113.48,27536.26,68749.46,0,0.0,0,3,41213.20000000001,902.9499999999998,0.14539016798888338
TX100056,2024-07-18,CUST20056,Savings,7970.51,19038.52,2224.02,49374.95,0,0.0,0,3,47150.93,11068.01,1.3886200506617519
TX100411,2024-11-22,CUST20111,Insurance,44589.25,4254.83,23375.01,1361.24,0,0.0,0,1,-22013.769999999997,-40334.42,-0.9045772243309766
TX100448,2024-07-13,CUST20148,Cards,30008.83,59599.28,3798.36,67860.9,0,0.0,0,3,64062.53999999999,29590.449999999997,0.9860581035648506
TX100575,2023-04-09,CUST20275,Loans,46281.28,56071.69,4858.86,9997.69,0,0.0,0,1,5138.830000000001,9790.410000000003,0.2115414698988447
TX100870,2024-12-26,CUST20270,Insurance,9877.42,16274.24,7054.86,26891.25,0,0.0,1,2,19836.39,6396.82,0.6476205324872284
TX100423,2023-12-16,CUST20123,Insurance,32959.53,7297.11,5614.61,20837.51,0,0.0,0,2,15222.899999999998,-25662.42,-0.778603942471267
TX100534,2023-10-04,CUST20234,Insurance,39237.05,2430.84,19196.31,62063.08,0,0.0,0,4,42866.770000000004,-36806.21000000001,-0.9380473302656546
TX100594,2023-08-03,CUST20294,Savings,3994.13,59810.15,11720.07,27646.16,1,43939.54,0,1,15926.09,55816.020000000004,13.974512597236446
TX100626,2023-05-12,CUST20026,Savings,5831.12,42484.11,3164.64,64937.22,1,27014.23,0,0,61772.58,36652.99,6.285754709215382
TX100936,2024-05-17,CUST20036,Cards,32167.35,49104.97,970.8,26201.42,0,0.0,0,3,25230.62,16937.620000000003,0.5265469490026379
TX100338,2023-02-18,CUST20038,Investments,28085.36,37040.92,9770.94,57458.82,0,0.0,0,1,47687.88,8955.559999999998,0.3188693326345113
TX100051,2024-08-23,CUST20051,Insurance,27608.05,16973.76,16415.49,30706.74,0,0.0,0,3,14291.25,-10634.29,-0.3851880158142281
TX100383,2024-11-12,CUST20083,Loans,22283.71,29489.11,3597.79,65293.99,0,0.0,0,2,61696.2,7205.4000000000015,0.3233483113898001
TX100960,2024-07-27,CUST20060,Loans,39469.1,15628.42,15782.57,47347.26,0,0.0,0,1,31564.690000000002,-23840.68,-0.6040340418200567
TX100930,2023-10-16,CUST20030,Savings,31968.94,24178.64,5398.73,66079.71,0,0.0,0,0,60680.98000000001,-7790.299999999999,-0.24368340020031942
TX100741,2024-04-20,CUST20141,Investments,34347.35,36176.04,23908.94,10538.12,0,0.0,0,0,-13370.819999999998,1828.6900000000023,0.053241079733953346
TX100264,2023-05-24,CUST20264,Insurance,39229.27,19185.61,8754.15,38460.0,0,0.0,0,1,29705.85,-20043.659999999996,-0.5109363493126433
TX100543,2024-10-25,CUST20243,Cards,26654.62,20659.37,7953.83,64055.83,0,0.0,0,2,56102.0,-5995.25,-0.22492348418398012
TX100901,2024-06-20,CUST20001,Savings,7513.47,28108.03,18275.1,44159.57,1,12482.62,0,1,25884.47,20594.559999999998,2.7410184641716806
TX100833,2023-01-05,CUST20233,Investments,10592.02,623.55,11721.38,19019.53,0,0.0,0,5,7298.15,-9968.470000000001,-0.9411302093462816
TX100962,2023-07-13,CUST20062,Investments,45679.11,1986.55,23406.54,51066.19,1,979.35,0,1,27659.65,-43692.56,-0.9565107551351153
TX100523,2023-04-25,CUST20223,Loans,35038.03,11622.42,11746.53,33984.83,0,0.0,0,1,22238.300000000003,-23415.61,-0.668291282358055
TX100453,2023-07-08,CUST20153,Cards,42151.2,31273.96,3904.02,11091.67,0,0.0,0,2,7187.65,-10877.239999999998,-0.25805291427053084
TX100018,2024-12-30,CUST20018,Investments,10792.22,51818.54,23259.71,3040.34,0,0.0,0,2,-20219.37,41026.32,3.8014718009825597
TX100902,2023-05-25,CUST20002,Cards,32285.95,47451.22,12160.59,24470.96,0,0.0,0,3,12310.369999999999,15165.27,0.4697173228602535
TX100490,2023-01-16,CUST20190,Insurance,44668.8,50775.77,20212.07,45894.06,0,0.0,0,5,25681.989999999998,6106.969999999994,0.13671667920338118
TX100580,2024-07-18,CUST20280,Loans,31777.86,18987.56,6543.83,54568.7,0,0.0,0,3,48024.869999999995,-12790.3,-0.402490916631894
TX100439,2023-05-07,CUST20139,Investments,24652.96,37194.41,5588.57,67741.8,0,0.0,0,3,62153.23,12541.450000000004,0.5087198454059879
TX100367,2024-07-23,CUST20067,Insurance,33162.91,49387.67,3146.56,43181.93,0,0.0,0,3,40035.37,16224.759999999995,0.4892441586097237
TX100083,2024-12-27,CUST20083,Loans,39426.1,6927.72,10318.29,59742.59,1,4754.76,0,2,49424.299999999996,-32498.379999999997,-0.8242859425608924
TX100061,2024-03-03,CUST20061,Insurance,27509.14,34460.31,15446.49,62219.86,0,0.0,0,1,46773.37,6951.169999999998,0.2526858345989732
TX100967,2023-06-22,CUST20067,Loans,33798.49,31859.48,10435.14,28427.7,0,0.0,0,4,17992.56,-1939.0099999999984,-0.0573697227302166
TX100272,2024-03-28,CUST20272,Savings,44468.85,37642.32,12266.26,11124.73,1,19575.93,0,1,-1141.5300000000007,-6826.529999999999,-0.15351262737849075
TX100285,2024-11-03,CUST20285,Cards,3567.17,36282.35,9053.79,61756.46,1,21421.5,0,0,52702.67,32715.18,9.17118612233227
TX100360,2023-09-10,CUST20060,Cards,32757.15,44455.24,8977.18,51801.25,0,0.0,0,0,42824.07,11698.089999999997,0.3571156220855598
TX100354,2023-06-30,CUST20054,Cards,48825.6,17545.19,22077.28,1474.04,0,0.0,0,0,-20603.239999999998,-31280.41,-0.6406559263992659
TX100722,2023-04-29,CUST20122,Cards,26502.02,9040.91,19403.32,58893.78,0,0.0,0,2,39490.46,-17461.11,-0.6588595888162487
TX100278,2024-10-20,CUST20278,Investments,28705.58,26136.07,19094.42,53003.24,0,0.0,0,2,33908.82,-2569.510000000002,-0.08951256166919469
TX100012,2024-04-03,CUST20012,Loans,38895.67,8785.19,673.12,2915.08,1,5767.58,0,3,2241.96,-30110.479999999996,-0.7741344987758276
TX100182,2024-12-10,CUST20182,Loans,16278.3,44215.16,961.16,52166.9,0,0.0,0,4,51205.74,27936.860000000004,1.7162025518635242
TX100368,2023-11-19,CUST20068,Loans,27222.46,6532.1,576.02,203.82,0,0.0,0,1,-372.2,-20690.36,-0.7600474020349374
TX100499,2024-01-15,CUST20199,Insurance,45040.61,41899.8,14855.05,51594.45,0,0.0,0,1,36739.399999999994,-3140.8099999999977,-0.06973284775672438
TX100959,2024-05-18,CUST20059,Insurance,43694.45,20367.2,9240.49,13264.31,0,0.0,0,1,4023.8199999999997,-23327.249999999996,-0.5338721508109153
TX100223,2024-12-30,CUST20223,Cards,41988.43,23004.36,15270.95,59811.86,0,0.0,0,6,44540.91,-18984.07,-0.4521262166744505
TX100664,2023-05-29,CUST20064,Loans,39510.34,49325.21,13325.83,56938.48,0,0.0,0,3,43612.65,9814.870000000003,0.24841269399352178
TX100707,2023-07-20,CUST20107,Cards,1604.71,51184.83,15155.05,36026.87,0,0.0,0,3,20871.820000000003,49580.12,30.896623065849905
TX100717,2024-03-25,CUST20117,Loans,10513.98,20609.9,28438.31,17569.1,0,0.0,0,1,-10869.210000000003,10095.920000000002,0.9602377025636345
TX100551,2023-08-05,CUST20251,Investments,24234.05,39388.41,20806.17,61051.28,1,7427.26,0,0,40245.11,15154.360000000004,0.6253333635937867
TX100590,2023-08-11,CUST20290,Cards,40972.7,28790.08,26767.01,30815.52,0,0.0,0,3,4048.510000000002,-12182.619999999995,-0.29733505480478456
TX100616,2024-10-09,CUST20016,Cards,43540.3,4980.44,18695.91,30210.9,0,0.0,0,1,11514.990000000002,-38559.86,-0.8856130986695084
TX100176,2024-01-12,CUST20176,Investments,1821.06,13620.27,24426.9,7426.42,1,8340.08,0,1,-17000.480000000003,11799.210000000001,6.479308754242036
TX100673,2024-03-16,CUST20073,Cards,2181.4,28597.47,12703.18,5649.59,0,0.0,0,1,-7053.59,26416.07,12.10968643990098
TX100635,2024-06-14,CUST20035,Insurance,44059.69,11733.24,8884.45,62705.5,0,0.0,0,0,53821.05,-32326.450000000004,-0.7336967191553097
TX100593,2023-06-12,CUST20293,Savings,9136.57,51886.64,3556.61,43989.6,0,0.0,0,4,40432.99,42750.07,4.679006454282078
TX100456,2024-08-03,CUST20156,Insurance,43287.44,17757.62,13661.83,22882.53,0,0.0,0,1,9220.699999999999,-25529.820000000003,-0.5897743086678261
TX100526,2024-05-15,CUST20226,Cards,33664.24,48877.24,10866.98,12304.87,0,0.0,0,2,1437.8900000000012,15213.0,0.45190386000099814
TX100393,2024-02-04,CUST20093,Loans,5877.78,23440.44,17573.44,19095.57,0,0.0,1,3,1522.130000000001,17562.66,2.9879750518052735
TX100163,2023-01-28,CUST20163,Insurance,28308.22,45394.95,29513.68,52339.04,0,0.0,0,2,22825.36,17086.729999999996,0.6035960579647889
TX100248,2023-12-12,CUST20248,Insurance,11545.02,14793.06,1619.0,26402.52,0,0.0,0,1,24783.52,3248.039999999999,0.2813368881127966
TX100846,2023-03-19,CUST20246,Insurance,5474.13,39322.32,16832.54,17753.09,0,0.0,0,1,920.5499999999993,33848.19,6.183300360057215
TX100895,2023-02-08,CUST20295,Insurance,40578.17,30666.48,8627.83,47295.08,0,0.0,0,2,38667.25,-9911.689999999999,-0.2442616313155571
TX100677,2023-11-01,CUST20077,Cards,23507.24,21157.93,22897.09,13653.83,0,0.0,0,1,-9243.26,-2349.3100000000013,-0.09993984831907111
TX100375,2024-05-04,CUST20075,Savings,6746.73,42850.79,9669.7,64187.28,0,0.0,0,1,54517.58,36104.06,5.351342057559736
TX100412,2024-11-12,ANONYMOUS,Savings,47252.49,19814.25,5199.09,68107.31,0,0.0,0,5,62908.22,-27438.239999999998,-0.5806728915238117
TX100074,2024-02-06,CUST20074,Insurance,1246.3,42480.98,6627.26,46511.55,0,0.0,0,2,39884.29,41234.68,33.08567760571291
TX100113,2024-05-04,CUST20113,Cards,1743.67,1587.37,23761.75,42238.29,1,1164.45,0,2,18476.54,-156.30000000000018,-0.08963852105042822
TX100576,2024-01-31,CUST20276,Investments,48783.82,8297.99,10689.21,48711.71,1,5654.71,0,4,38022.5,-40485.83,-0.8299028243380695
TX100390,2023-01-20,CUST20090,Investments,22051.52,48882.29,10908.47,58060.02,0,0.0,0,2,47151.549999999996,26830.77,1.2167310915528726
TX100104,2023-03-04,CUST20104,Insurance,47545.08,53246.9,7256.04,38082.1,1,13930.15,0,1,30826.059999999998,5701.82,0.11992450112608917
TX100114,2023-08-19,CUST20114,Loans,29489.44,54296.05,20448.76,56474.47,0,0.0,0,5,36025.71000000001,24806.610000000004,0.8412031561128325
TX100417,2023-02-22,CUST20117,Cards,8026.37,27725.73,8781.82,61209.19,0,0.0,0,2,52427.37,19699.36,2.4543299150176234
TX100656,2024-02-13,CUST20056,Insurance,30563.38,53481.24,16902.25,42477.86,0,0.0,0,3,25575.61,22917.859999999997,0.749847039169097
TX100457,2023-09-04,CUST20157,Loans,8383.69,12487.1,1237.67,755.89,0,0.0,0,0,-481.7800000000001,4103.41,0.4894515422206689
TX100409,2023-12-08,CUST20109,Investments,7618.93,3454.86,23217.71,36522.03,0,0.0,0,2,13304.32,-4164.07,-0.5465426247517695
TX100092,2023-07-07,CUST20092,Investments,15644.0,48996.79,6786.02,41114.35,0,0.0,0,6,34328.33,33352.79,2.131986064945027
TX100570,2024-07-17,CUST20270,Loans,38751.91,47841.78,14849.1,5119.98,0,0.0,0,3,-9729.12,9089.869999999995,0.23456572850215626
TX100089,2023-12-04,CUST20089,Insurance,18481.67,27406.05,4041.02,50745.18,0,0.0,0,3,46704.16,8924.380000000001,0.4828773590265383
TX100336,2024-06-30,CUST20036,Cards,24735.17,6935.22,22989.75,31893.79,0,0.0,0,4,8904.04,-17799.949999999997,-0.719621090131986
TX100931,2024-03-12,CUST20031,Investments,36579.45,55923.0,20884.08,3348.72,0,0.0,0,3,-17535.36,19343.550000000003,0.5288092084490064
TX100943,2024-10-25,CUST20043,Savings,39957.84,6600.49,15652.03,64010.92,0,0.0,0,2,48358.89,-33357.35,-0.8348136435803337
TX100613,2023-06-14,CUST20013,Loans,13861.06,58409.02,25082.65,2081.54,0,0.0,0,3,-23001.11,44547.96,3.2138927325904367
TX100601,2023-09-10,CUST20001,Savings,49304.46,9927.66,15638.58,57190.03,0,0.0,0,1,41551.45,-39376.8,-0.7986458020227786
TX100985,2024-05-25,CUST20085,Loans,5016.32,58010.26,7966.09,44813.57,0,0.0,0,0,36847.479999999996,52993.94,10.564306104873694
TX100094,2024-05-07,CUST20094,Savings,22562.84,46504.42,24531.5,67402.41,0,0.0,0,2,42870.91,23941.579999999998,1.061106669195899
TX100011,2023-11-27,CUST20011,Investments,23818.44,18602.39,9068.16,61131.76,0,0.0,0,1,52063.600000000006,-5216.049999999999,-0.2189920918414472
TX100396,2023-05-23,CUST20096,Cards,13425.62,45122.24,24183.44,31858.7,0,0.0,0,5,7675.260000000002,31696.619999999995,2.360905492632742
TX100539,2024-11-19,CUST20239,Loans,40028.92,12607.54,18366.7,51401.7,0,0.0,0,3,33035.0,-27421.379999999997,-0.6850392166463647
TX100043,2024-05-19,CUST20043,Cards,31361.18,32038.72,13788.37,28448.44,0,0.0,0,1,14660.069999999998,677.5400000000009,0.021604416670546224
TX100042,2023-09-01,CUST20042,Savings,15487.07,52215.9,25007.72,15904.54,0,0.0,0,1,-9103.18,36728.83,2.371580292463326
TX100329,2023-10-04,CUST20029,Insurance,15079.01,51405.29,10316.07,59823.33,0,0.0,0,3,49507.26,36326.28,2.4090626639282022
TX100167,2023-11-27,CUST20167,Loans,45731.73,12059.28,3921.57,8710.39,0,0.0,0,2,4788.82,-33672.450000000004,-0.7363038747932782
TX100956,2024-10-07,CUST20056,Cards,24796.7,21439.82,17746.11,3541.78,0,0.0,0,4,-14204.33,-3356.880000000001,-0.1353760782684793
TX100886,2024-05-22,CUST20286,Cards,19985.11,37480.36,20192.09,16689.9,0,0.0,0,0,-3502.1899999999987,17495.25,0.8754142459060771
TX100605,2024-10-14,CUST20005,Loans,23414.71,24400.97,1620.52,5575.77,0,0.0,0,2,3955.2500000000005,986.260000000002,0.04212138437759862
TX100765,2023-03-13,ANONYMOUS,Insurance,25030.02,38640.98,21930.89,36900.39,0,0.0,1,1,14969.5,13610.960000000003,0.5437854224647045
TX100100,2023-12-10,CUST20100,Loans,9493.81,19583.11,3040.51,41873.12,0,0.0,0,2,38832.61,10089.300000000001,1.0627240275505832
TX100426,2023-09-26,CUST20126,Cards,11404.36,22990.65,21957.21,36690.83,0,0.0,0,1,14733.620000000003,11586.29,1.0159526707329478
TX100178,2024-09-24,CUST20178,Cards,4751.84,57073.71,7539.03,20218.76,0,0.0,0,2,12679.73,52321.869999999995,11.01086526482373
TX100444,2024-05-27,CUST20144,Investments,32037.18,37224.57,8099.06,21891.88,1,32039.1,0,4,13792.82,5187.389999999999,0.161917809245383
TX100416,2023-09-21,CUST20116,Investments,19526.94,17240.36,26331.56,64481.39,0,0.0,0,2,38149.83,-2286.579999999998,-0.1170987364123615
TX100655,2024-01-04,CUST20055,Loans,20312.67,33064.63,5914.46,68083.86,0,0.0,0,3,62169.4,12751.96,0.6277835459346309
TX100892,2024-04-29,CUST20292,Savings,28312.84,49357.97,8908.64,59891.22,0,0.0,0,0,50982.58,21045.13,0.7433069236431245
TX100666,2023-08-01,CUST20066,Savings,17750.52,27129.34,9530.95,46311.37,0,0.0,0,4,36780.42,9378.82,0.5283687463803877
TX100177,2023-10-10,CUST20177,Savings,34280.76,11564.71,21477.09,46931.27,0,0.0,0,0,25454.179999999997,-22716.050000000003,-0.662647210855302
TX100395,2024-04-15,CUST20095,Savings,26656.43,51432.06,10294.9,62148.65,0,0.0,0,0,51853.75,24775.629999999997,0.9294429148989567
TX100684,2024-12-30,CUST20084,Loans,13959.12,56571.1,24774.94,8972.96,0,0.0,0,1,-15801.98,42611.979999999996,3.0526265266005304
TX100803,2023-05-18,CUST20203,Cards,32007.33,21840.35,14653.86,63101.28,0,0.0,0,0,48447.42,-10166.980000000003,-0.31764536435872665
TX100972,2023-04-28,CUST20072,Savings,9679.23,52242.18,27900.77,62045.81,0,0.0,0,5,34145.03999999999,42562.95,4.397348756047744
TX100692,2024-01-08,CUST20092,Investments,13122.59,57372.67,4549.38,11351.95,0,0.0,0,1,6802.570000000001,44250.08,3.3720538399812843
TX100620,2024-05-14,CUST20020,Loans,2866.23,27675.47,24135.41,3531.89,0,0.0,0,0,-20603.52,24809.24,8.655704531736811
TX100257,2024-10-02,CUST20257,Loans,43002.39,53469.08,10826.8,37184.07,0,0.0,0,1,26357.27,10466.690000000002,0.24339786695576693
TX100335,2024-05-30,CUST20035,Savings,36648.93,11115.76,3854.9,28314.37,0,0.0,1,2,24459.469999999998,-25533.17,-0.6966961927674287
TX100015,2023-04-10,CUST20015,Insurance,46196.01,19903.42,28622.71,42523.02,1,5981.47,0,1,13900.309999999998,-26292.590000000004,-0.5691528337620501
TX100975,2024-06-15,CUST20075,Insurance,5128.51,56893.87,13746.76,64543.42,0,0.0,0,0,50796.659999999996,51765.36,10.093645132796855
TX100324,2024-07-16,CUST20024,Investments,5291.97,44421.01,7807.58,33080.31,0,0.0,0,3,25272.729999999996,39129.04,7.394040404613027
TX100767,2023-06-03,CUST20167,Loans,3497.77,24603.93,23553.73,3857.67,0,0.0,0,0,-19696.059999999998,21106.16,6.034176060747276
TX100222,2024-11-14,CUST20222,Investments,16339.46,28614.67,21092.27,37496.2,0,0.0,0,3,16403.929999999997,12275.21,0.7512616696023002
TX100179,2024-09-19,CUST20179,Savings,21617.3,12988.91,27315.48,40992.29,0,0.0,0,4,13676.810000000001,-8628.39,-0.39914281617038205
TX100995,2024-10-03,CUST20095,Savings,41207.05,18695.9,15683.09,13289.69,0,0.0,0,2,-2393.3999999999996,-22511.15,-0.5462936560612808
TX100521,2024-08-24,CUST20221,Cards,43118.26,7684.42,15023.35,9432.31,0,0.0,0,0,-5591.040000000001,-35433.840000000004,-0.8217826971682067
TX100022,2024-02-18,CUST20022,Savings,11328.29,51877.33,14558.88,1235.16,0,0.0,0,2,-13323.72,40549.04,3.5794493255380995
TX100356,2023-04-09,CUST20056,Cards,17528.24,45006.96,15674.38,63177.95,0,0.0,0,4,47503.57,27478.719999999998,1.5676827793320947
TX100873,2023-01-28,CUST20273,Insurance,22363.76,13609.48,6691.09,31931.11,0,0.0,0,0,25240.02,-8754.279999999999,-0.3914493806050503
TX100927,2024-03-18,CUST20027,Investments,9940.44,47164.14,8680.91,57723.84,0,0.0,0,2,49042.92999999999,37223.7,3.7446732740200632
TX100340,2023-01-17,CUST20040,Cards,11220.83,11908.3,16142.12,46294.51,0,0.0,0,3,30152.39,687.4699999999993,0.06126730375560448
TX100431,2024-12-30,CUST20131,Investments,9989.17,25784.73,8654.09,52920.3,0,0.0,0,5,44266.21000000001,15795.56,1.5812685138004459
TX100557,2024-02-01,CUST20257,Savings,14317.54,17855.76,17015.69,7081.47,1,13382.65,0,3,-9934.219999999998,3538.2199999999975,0.24712485524747949
TX100843,2023-12-12,CUST20243,Insurance,21360.19,18138.47,1175.38,55467.35,0,0.0,0,1,54291.97,-3221.7199999999975,-0.15082824637795814
TX100203,2024-05-24,CUST20203,Savings,48150.81,33930.9,22417.95,16374.6,0,0.0,0,4,-6043.35,-14219.909999999996,-0.29532026564039104
TX100638,2024-03-26,CUST20038,Cards,19205.78,27695.05,11214.64,67635.8,0,0.0,0,2,56421.16,8489.27,0.4420164138087597
TX100093,2024-01-15,CUST20093,Savings,6245.8,52708.4,25727.2,12194.75,0,0.0,0,0,-13532.45,46462.6,7.4390150180921575
TX100940,2024-03-21,CUST20040,Savings,46154.16,3897.11,16565.65,12322.78,0,0.0,0,1,-4242.870000000001,-42257.05,-0.915563190836969
TX100068,2023-01-02,CUST20068,Investments,35796.5,49422.57,2694.81,60043.49,0,0.0,0,6,57348.68,13626.07,0.38065369519366415
TX100630,2024-03-20,ANONYMOUS,Cards,26968.55,38336.69,22363.45,67330.54,0,0.0,1,5,44967.09,11368.140000000003,0.4215332303738986
TX100284,2023-04-30,CUST20284,Cards,40443.22,47581.42,21101.92,20325.77,1,36629.69,0,3,-776.1499999999978,7138.199999999997,0.17649929951175986
TX100814,2023-02-12,CUST20214,Cards,36813.1,46774.19,19533.57,48918.36,0,0.0,0,4,29384.79,9961.090000000004,0.2705854709329017
TX100434,2024-08-26,CUST20134,Savings,7192.93,33077.31,27520.6,21672.05,0,0.0,0,1,-5848.549999999999,25884.379999999997,3.5985863896909875
TX100153,2024-06-08,CUST20153,Investments,29147.4,7375.72,654.08,56527.54,0,0.0,0,1,55873.46,-21771.68,-0.7469510144987203
TX100075,2024-12-30,CUST20075,Loans,3944.72,18808.32,1735.33,49615.95,0,0.0,0,1,47880.619999999995,14863.6,3.7679733922813283
TX100739,2024-02-09,CUST20139,Savings,40027.74,43230.99,13267.19,21097.43,0,0.0,0,1,7830.24,3203.25,0.08002575214089029
TX100446,2024-09-29,CUST20146,Insurance,20496.32,14265.78,7107.67,46487.05,0,0.0,0,3,39379.380000000005,-6230.539999999999,-0.30398334920610137
TX100188,2023-08-13,CUST20188,Cards,42398.25,49834.46,18697.23,28087.68,1,22390.21,0,3,9390.45,7436.209999999999,0.17538955027624958
TX100271,2024-10-13,CUST20271,Insurance,4218.91,16074.19,837.63,35811.34,0,0.0,0,3,34973.71,11855.28,2.810033871307992
TX100236,2023-07-17,CUST20236,Savings,33244.69,12819.9,24968.57,8078.21,1,9266.15,0,2,-16890.36,-20424.79,-0.6143775141233081
TX100487,2024-08-30,CUST20187,Loans,32600.24,43294.45,12168.41,35395.95,0,0.0,0,2,23227.539999999997,10694.209999999995,0.3280408365091789
TX100117,2023-05-15,CUST20117,Insurance,26634.01,57108.11,2957.22,21889.93,0,0.0,0,3,18932.71,30474.100000000002,1.144179941360689
TX100828,2024-11-02,CUST20228,Cards,3122.45,32123.02,4993.9,61863.34,1,18994.09,0,0,56869.439999999995,29000.57,9.287761213149931
TX100512,2023-01-12,CUST20212,Insurance,20831.53,19415.33,11144.8,56541.75,0,0.0,0,5,45396.95,-1416.199999999997,-0.0679834846504312
TX100559,2023-01-19,CUST20259,Savings,30331.16,14208.01,23439.12,38404.4,1,10848.25,0,2,14965.280000000002,-16123.15,-0.5315705037327949
TX100599,2023-03-15,CUST20299,Savings,43760.1,52503.81,26496.41,54996.84,0,0.0,0,3,28500.429999999997,8743.71,0.19981010098240176
TX100126,2024-11-14,CUST20126,Investments,4707.39,58661.03,5402.81,65885.03,0,0.0,0,0,60482.22,53953.64,11.461476529456874
TX100116,2023-01-28,CUST20116,Insurance,43777.95,59517.41,13786.54,1051.58,0,0.0,0,4,-12734.960000000001,15739.460000000006,0.35952939779044035
TX100473,2024-03-07,CUST20173,Savings,7260.96,44734.39,9472.97,53477.42,0,0.0,0,2,44004.45,37473.43,5.160947037306362
