transaction_id,date,region,country,customer_id,segment,product_category,budget_amount,actual_amount,cost,revenue,claim_flag,claim_amount,churn_flag,orders_count,location
TX100538,2023-07-11,Western Cape,South Africa,CUST20238,Corporate,Loans,25110.67,14914.3,28656.39,18556.24,0,0.0,0,3,"Western Cape, South Africa"
TX100826,2024-10-28,Western Cape,South Africa,CUST20226,Sme,Savings,13472.49,6712.71,14822.81,56920.5,0,0.0,0,1,"Western Cape, South Africa"
TX100405,2023-05-05,North West,South Africa,CUST20105,Retail,Insurance,3989.35,51818.13,18176.77,23647.19,0,0.0,0,3,"North West, South Africa"
TX100172,2023-08-19,Limpopo,South Africa,CUST20172,Retail,Insurance,38332.3,39970.07,25782.08,22623.6,0,0.0,0,1,"Limpopo, South Africa"
TX100125,2023-04-09,Eastern Cape,South Africa,CUST20125,Retail,Loans,5838.12,26599.53,27386.89,54483.75,0,0.0,0,2,"Eastern Cape, South Africa"
TX100657,2023-04-27,Free State,South Africa,CUST20057,Sme,Insurance,40282.53,16131.9,9505.47,8394.53,0,0.0,0,1,"Free State, South Africa"
TX100501,2024-11-21,North West,South Africa,CUST20201,Sme,Savings,40800.65,59732.9,573.97,60517.89,0,0.0,0,1,"North West, South Africa"
TX100558,2024-11-29,Limpopo,South Africa,CUST20258,Retail,Investments,20559.17,55496.42,557.79,793.28,0,0.0,0,1,"Limpopo, South Africa"
TX100913,2023-08-16,Gauteng,South Africa,CUST20013,Corporate,Investments,2974.16,52819.81,19140.96,20862.75,0,0.0,0,4,"Gauteng, South Africa"
TX100090,2023-02-22,Free State,South Africa,CUST20090,Sme,Cards,38115.76,44475.94,26622.58,7992.86,0,0.0,0,2,"Free State, South Africa"
TX100949,2024-07-01,Western Cape,South Africa,CUST20049,Retail,Investments,2252.92,29891.76,5941.23,42175.8,0,0.0,0,2,"Western Cape, South Africa"
TX100181,2023-12-25,Limpopo,South Africa,CUST20181,Retail,Loans,46918.34,58192.15,18840.44,50343.98,0,0.0,0,5,"Limpopo, South Africa"
TX100274,2023-06-09,Western Cape,South Africa,CUST20274,Retail,Cards,25347.88,11825.05,16045.92,31198.43,0,0.0,0,3,"Western Cape, South Africa"
TX100905,2023-01-25,Free State,South Africa,CUST20005,Sme,Loans,7743.86,59892.89,24580.53,23941.59,0,0.0,0,1,"Free State, South Africa"
TX100069,2024-01-25,KwaZulu-Natal,South Africa,CUST20069,Retail,Insurance,14374.55,45294.5,7181.8,33187.15,0,0.0,0,1,"KwaZulu-Natal, South Africa"
TX100291,2023-04-14,Gauteng,South Africa,CUST20291,Corporate,Loans,47464.33,1691.38,19538.39,63585.57,0,0.0,0,2,"Gauteng, South Africa"
TX100131,2024-10-04,Eastern Cape,South Africa,CUST20131,Corporate,Cards,44889.2,20689.71,20398.73,8746.96,1,9953.01,0,1,"Eastern Cape, South Africa"
TX100300,2024-12-06,Limpopo,South Africa,CUST20000,Retail,Savings,1474.66,7214.17,25341.16,22333.08,0,0.0,0,1,"Limpopo, South Africa"
TX100430,2024-10-31,Free State,South Africa,CUST20130,Corporate,Insurance,49848.55,24437.27,14729.45,33739.03,0,0.0,0,3,"Free State, South Africa"
TX100326,2023-10-10,Limpopo,South Africa,CUST20026,Sme,Cards,10469.22,56353.52,529.75,2819.69,0,0.0,0,2,"Limpopo, South Africa"
TX100144,2024-07-17,Free State,South Africa,CUST20144,Retail,Loans,2557.15,51946.82,7893.78,55187.97,0,0.0,0,1,"Free State, South Africa"
TX100429,2023-04-16,Western Cape,South Africa,CUST20129,Sme,Loans,6558.6,47620.17,7203.04,69621.59,0,0.0,0,0,"Western Cape, South Africa"
TX100588,2023-07-05,Gauteng,South Africa,CUST20288,Corporate,Savings,29406.83,56363.18,2833.65,11838.74,0,0.0,0,2,"Gauteng, South Africa"
TX100966,2024-03-10,Eastern Cape,South Africa,CUST20066,Retail,Loans,3634.84,38096.87,2226.21,10189.73,0,0.0,0,2,"Eastern Cape, South Africa"
TX100135,2024-02-02,North West,South Africa,CUST20135,Sme,Savings,43309.82,40604.04,18942.24,17826.32,0,0.0,0,1,"North West, South Africa"
TX100164,2024-09-11,Gauteng,South Africa,CUST20164,Retail,Investments,8645.75,27004.45,10888.11,16387.19,0,0.0,0,1,"Gauteng, South Africa"
TX100028,2023-11-10,KwaZulu-Natal,South Africa,CUST20028,Retail,Loans,16584.43,13680.28,22636.23,14545.33,0,0.0,0,3,"KwaZulu-Natal, South Africa"
TX100568,2024-12-18,North West,South Africa,CUST20268,Retail,Savings,49831.72,1491.3,10712.44,24022.17,0,0.0,0,3,"North West, South Africa"
TX100193,2024-11-02,Gauteng,South Africa,CUST20193,Retail,Savings,3157.98,46194.21,19963.75,42170.88,0,0.0,0,1,"Gauteng, South Africa"
TX100394,2024-10-15,Free State,South Africa,CUST20094,Retail,Insurance,30556.42,30647.8,23926.16,32448.6,0,0.0,0,0,"Free State, South Africa"
TX100808,2023-03-10,Eastern Cape,South Africa,CUST20208,Retail,Investments,29017.68,1249.49,28403.3,48872.17,1,323.27,0,1,"Eastern Cape, South Africa"
TX100169,2024-05-20,Gauteng,South Africa,CUST20169,Retail,Savings,9950.95,49874.37,9066.24,20294.73,0,0.0,0,1,"Gauteng, South Africa"
TX100495,2024-04-19,Western Cape,South Africa,CUST20195,Retail,Savings,5512.84,37715.94,6165.91,35596.92,0,0.0,0,1,"Western Cape, South Africa"
TX100140,2024-04-05,North West,South Africa,CUST20140,Retail,Savings,28501.53,19913.79,15699.83,40586.37,0,0.0,0,1,"North West, South Africa"
TX100173,2023-07-09,Gauteng,South Africa,CUST20173,Corporate,Loans,39293.78,7534.23,10408.62,3273055.0,0,0.0,0,2,"Gauteng, South Africa"
TX100006,2023-01-21,,South Africa,CUST20006,Retail,Cards,49823.52,24432.31,19845.61,65284.78,0,0.0,0,3,
TX100649,2024-01-22,Gauteng,South Africa,CUST20049,Retail,Savings,23938.045,47218.8,25473.34,10602.03,0,0.0,0,2,"Gauteng, South Africa"
TX100485,2024-10-20,,South Africa,CUST20185,Retail,Investments,16594.84,32471.76,2947.94,43826.87,0,0.0,0,5,
TX100073,2024-12-03,Limpopo,South Africa,CUST20073,Retail,Savings,10280.28,14294.56,6958.87,10850.61,0,0.0,1,2,"Limpopo, South Africa"
TX100770,2024-03-13,,South Africa,CUST20170,Retail,Cards,29797.15,23162.98,22069.38,15128.82,0,0.0,0,0,
TX100420,2023-01-05,Limpopo,South Africa,CUST20120,Sme,Investments,47210.03,45134.12,20203.62,18046.76,0,0.0,0,2,"Limpopo, South Africa"
TX100238,2023-05-24,Eastern Cape,South Africa,CUST20238,Retail,Investments,47215.57,14280.14,14656.16,37057.34,0,0.0,0,0,"Eastern Cape, South Africa"
TX100145,2023-04-06,North West,South Africa,CUST20145,Sme,Loans,39320.49,7560.31,2866.6,57267.29,1,4444.82,0,3,"North West, South Africa"
TX100801,2023-03-22,Limpopo,South Africa,CUST20201,Retail,Insurance,28859.06,18545.33,26507.47,42767.16,0,0.0,0,2,"Limpopo, South Africa"
TX100234,2023-10-07,Free State,South Africa,CUST20234,Corporate,Cards,22751.29,12527.89,6609.97,33838.16,0,0.0,0,0,"Free State, South Africa"
TX100220,2023-05-10,Gauteng,South Africa,CUST20220,Retail,Cards,48465.06,11993.02,1766.27,684.56,0,0.0,0,1,"Gauteng, South Africa"
TX100482,2023-04-10,Free State,South Africa,CUST20182,Sme,Cards,46288.46,29555.635000000002,22237.31,40013.94,0,0.0,0,0,"Free State, South Africa"
TX100507,2023-06-17,KwaZulu-Natal,South Africa,CUST20207,Corporate,Loans,24522.32,57149.69,17038.89,52936.35,0,0.0,0,1,"KwaZulu-Natal, South Africa"
TX100132,2023-01-05,KwaZulu-Natal,South Africa,CUST20132,Retail,Loans,39391.5,42679.5,7180.25,7458.59,0,0.0,0,3,"KwaZulu-Natal, South Africa"
TX100024,2023-07-11,Gauteng,South Africa,CUST20024,Retail,Loans,42968.18,58666.6,27642.2,37070.09,0,0.0,0,2,"Gauteng, South Africa"
TX100514,2023-10-29,Limpopo,South Africa,CUST20214,Retail,Cards,4224.78,23236.91,26578.23,7066.34,1,9147.44,0,3,"Limpopo, South Africa"
TX100185,2024-10-10,North West,South Africa,CUST20185,Sme,Loans,31342.71,7391.47,13545.34,58621.56,0,0.0,0,3,"North West, South Africa"
TX100041,2024-07-20,Western Cape,South Africa,CUST20041,Retail,Savings,10423.18,27350.36,1757.81,273.99,0,0.0,0,1,"Western Cape, South Africa"
TX100618,2023-12-31,Eastern Cape,South Africa,CUST20018,Sme,Insurance,8964.36,49322.41,25499.15,69481.84,0,0.0,1,3,"Eastern Cape, South Africa"
TX100108,2024-01-27,Limpopo,South Africa,CUST20108,Retail,Savings,29596.65,32312.32,8215.78,18500.98,0,0.0,0,4,"Limpopo, South Africa"
TX100596,2024-10-19,Western Cape,South Africa,CUST20296,Retail,Savings,6210.53,7113.48,27536.26,68749.46,0,0.0,0,3,"Western Cape, South Africa"
TX100056,2024-07-18,Limpopo,South Africa,CUST20056,Retail,Savings,7970.51,19038.52,2224.02,49374.95,0,0.0,0,3,"Limpopo, South Africa"
TX100411,2024-11-22,Western Cape,South Africa,CUST20111,Retail,Insurance,44589.25,4254.83,23375.01,1361.24,0,0.0,0,1,"Western Cape, South Africa"
TX100448,2024-07-13,Free State,South Africa,CUST20148,Retail,Cards,30008.83,59599.28,3798.36,67860.9,0,0.0,0,3,"Free State, South Africa"
TX100575,2023-04-09,KwaZulu-Natal,South Africa,CUST20275,Retail,Loans,46281.28,56071.69,4858.86,9997.69,0,0.0,0,1,"KwaZulu-Natal, South Africa"
TX100870,2024-12-26,Limpopo,South Africa,CUST20270,Retail,Insurance,9877.42,16274.24,7054.86,26891.25,0,0.0,1,2,"Limpopo, South Africa"
TX100423,2023-12-16,Western Cape,South Africa,CUST20123,Sme,Insurance,32959.53,7297.11,5614.61,20837.51,0,0.0,0,2,"Western Cape, South Africa"
TX100534,2023-10-04,Gauteng,South Africa,CUST20234,Retail,Insurance,39237.05,2430.84,19196.31,62063.08,0,0.0,0,4,"Gauteng, South Africa"
TX100594,2023-08-03,Eastern Cape,South Africa,CUST20294,Retail,Savings,3994.13,59810.15,11720.07,27646.16,1,43939.54,0,1,"Eastern Cape, South Africa"
TX100626,2023-05-12,Limpopo,South Africa,CUST20026,Retail,Savings,5831.12,42484.11,3164.64,64937.22,1,27014.23,0,0,"Limpopo, South Africa"
TX100936,2024-05-17,Free State,South Africa,CUST20036,Retail,Cards,32167.35,49104.97,970.8,26201.42,0,0.0,0,3,"Free State, South Africa"
TX100338,2023-02-18,Eastern Cape,South Africa,CUST20038,Retail,Investments,28085.36,37040.92,9770.94,57458.82,0,0.0,0,1,"Eastern Cape, South Africa"
TX100051,2024-08-23,KwaZulu-Natal,South Africa,CUST20051,Sme,Insurance,27608.05,16973.76,16415.49,30706.74,0,0.0,0,3,"KwaZulu-Natal, South Africa"
TX100383,2024-11-12,Gauteng,South Africa,CUST20083,Retail,Loans,22283.71,29489.11,3597.79,65293.99,0,0.0,0,2,"Gauteng, South Africa"
TX100960,2024-07-27,Eastern Cape,South Africa,CUST20060,Retail,Loans,39469.1,15628.42,15782.57,47347.26,0,0.0,0,1,"Eastern Cape, South Africa"
TX100930,2023-10-16,Eastern Cape,South Africa,CUST20030,Retail,Savings,31968.94,24178.64,5398.73,66079.71,0,0.0,0,0,"Eastern Cape, South Africa"
TX100741,2024-04-20,Eastern Cape,South Africa,CUST20141,Sme,Investments,34347.35,36176.04,23908.94,10538.12,0,0.0,0,0,"Eastern Cape, South Africa"
TX100264,2023-05-24,Western Cape,South Africa,CUST20264,Retail,Insurance,39229.27,19185.61,8754.15,38460.0,0,0.0,0,1,"Western Cape, South Africa"
TX100543,2024-10-25,Free State,South Africa,CUST20243,Sme,Cards,26654.62,20659.37,7953.83,64055.83,0,0.0,0,2,"Free State, South Africa"
TX100901,2024-06-20,Gauteng,South Africa,CUST20001,Sme,Savings,7513.47,28108.03,18275.1,44159.57,1,12482.62,0,1,"Gauteng, South Africa"
TX100833,2023-01-05,North West,South Africa,CUST20233,Retail,Investments,10592.02,623.55,11721.38,19019.53,0,0.0,0,5,"North West, South Africa"
TX100962,2023-07-13,Eastern Cape,South Africa,CUST20062,Sme,Investments,45679.11,1986.55,23406.54,51066.19,1,979.35,0,1,"Eastern Cape, South Africa"
TX100523,2023-04-25,Limpopo,South Africa,CUST20223,Retail,Loans,35038.03,11622.42,11746.53,33984.83,0,0.0,0,1,"Limpopo, South Africa"
TX100453,2023-07-08,Gauteng,South Africa,CUST20153,Retail,Cards,42151.2,31273.96,3904.02,11091.67,0,0.0,0,2,"Gauteng, South Africa"
TX100018,2024-12-30,KwaZulu-Natal,South Africa,CUST20018,Retail,Investments,10792.22,51818.54,23259.71,3040.34,0,0.0,0,2,"KwaZulu-Natal, South Africa"
TX100902,2023-05-25,North West,South Africa,CUST20002,Retail,Cards,32285.95,47451.22,12160.59,24470.96,0,0.0,0,3,"North West, South Africa"
TX100490,2023-01-16,Western Cape,South Africa,CUST20190,Retail,Insurance,44668.8,50775.77,20212.07,45894.06,0,0.0,0,5,"Western Cape, South Africa"
TX100580,2024-07-18,Limpopo,South Africa,CUST20280,Retail,Loans,31777.86,18987.56,6543.83,54568.7,0,0.0,0,3,"Limpopo, South Africa"
TX100439,2023-05-07,Eastern Cape,South Africa,CUST20139,Retail,Investments,24652.96,37194.41,5588.57,67741.8,0,0.0,0,3,"Eastern Cape, South Africa"
TX100367,2024-07-23,North West,South Africa,CUST20067,Sme,Insurance,33162.91,49387.67,3146.56,43181.93,0,0.0,0,3,"North West, South Africa"
TX100083,2024-12-27,Limpopo,South Africa,CUST20083,Retail,Loans,39426.1,6927.72,10318.29,59742.59,1,4754.76,0,2,"Limpopo, South Africa"
TX100061,2024-03-03,Gauteng,South Africa,CUST20061,Retail,Insurance,27509.14,34460.31,15446.49,62219.86,0,0.0,0,1,"Gauteng, South Africa"
TX100967,2023-06-22,Limpopo,South Africa,CUST20067,Sme,Loans,33798.49,31859.48,10435.14,28427.7,0,0.0,0,4,"Limpopo, South Africa"
TX100272,2024-03-28,E. Cape,South Africa,CUST20272,Retail,Savings,44468.85,37642.32,12266.26,11124.73,1,19575.93,0,1,"E. Cape, South Africa"
TX100285,2024-11-03,Western Cape,South Africa,CUST20285,Retail,Cards,3567.17,36282.35,9053.79,61756.46,1,21421.5,0,0,"Western Cape, South Africa"
TX100360,2023-09-10,Gauteng,South Africa,CUST20060,Sme,Cards,32757.15,44455.24,8977.18,51801.25,0,0.0,0,0,"Gauteng, South Africa"
TX100354,2023-06-30,Eastern Cape,South Africa,CUST20054,Retail,Cards,48825.6,17545.19,22077.28,1474.04,0,0.0,0,0,"Eastern Cape, South Africa"
TX100722,2023-04-29,KwaZulu-Natal,South Africa,CUST20122,Retail,Cards,26502.02,9040.91,19403.32,58893.78,0,0.0,0,2,"KwaZulu-Natal, South Africa"
TX100278,2024-10-20,Limpopo,South Africa,CUST20278,Corporate,Investments,28705.58,26136.07,19094.42,53003.24,0,0.0,0,2,"Limpopo, South Africa"
TX100012,2024-04-03,North West,South Africa,CUST20012,Sme,Loans,38895.67,8785.19,673.12,2915.08,1,5767.58,0,3,"North West, South Africa"
TX100182,2024-12-10,Gauteng ,South Africa,CUST20182,Sme,Loans,16278.3,44215.16,961.16,52166.9,0,0.0,0,4,"Gauteng , South Africa"
TX100368,2023-11-19,Eastern Cape,South Africa,CUST20068,Retail,Loans,27222.46,6532.1,576.02,203.82,0,0.0,0,1,"Eastern Cape, South Africa"
TX100499,2024-01-15,KwaZulu-Natal,South Africa,CUST20199,Retail,Insurance,45040.61,41899.8,14855.05,51594.45,0,0.0,0,1,"KwaZulu-Natal, South Africa"
TX100959,2024-05-18,North West,South Africa,CUST20059,Corporate,Insurance,43694.45,20367.2,9240.49,13264.31,0,0.0,0,1,"North West, South Africa"
TX100223,2024-12-30,North West,South Africa,CUST20223,Retail,Cards,41988.43,23004.36,15270.95,59811.86,0,0.0,0,6,"North West, South Africa"
TX100664,2023-05-29,KwaZulu-Natal,South Africa,CUST20064,Sme,Loans,39510.34,49325.21,13325.83,56938.48,0,0.0,0,3,"KwaZulu-Natal, South Africa"
TX100707,2023-07-20,,South Africa,CUST20107,Retail,Cards,1604.71,51184.83,15155.05,36026.87,0,0.0,0,3,
TX100717,2024-03-25,Gauteng,South Africa,CUST20117,Sme,Loans,10513.98,20609.9,28438.31,17569.1,0,0.0,0,1,"Gauteng, South Africa"
TX100551,2023-08-05,Gauteng,South Africa,CUST20251,Retail,Investments,24234.05,39388.41,20806.17,61051.28,1,7427.26,0,0,"Gauteng, South Africa"
TX100590,2023-08-11,Western Cape,South Africa,CUST20290,Corporate,Cards,40972.7,28790.08,26767.01,30815.52,0,0.0,0,3,"Western Cape, South Africa"
TX100616,2024-10-09,North West,South Africa,CUST20016,Corporate,Cards,43540.3,4980.44,18695.91,30210.9,0,0.0,0,1,"North West, South Africa"
TX100176,2024-01-12,Free State,South Africa,CUST20176,Corporate,Investments,1821.06,13620.27,24426.9,7426.42,1,8340.08,0,1,"Free State, South Africa"
TX100673,2024-03-16,Eastern Cape,South Africa,CUST20073,Retail,Cards,2181.4,28597.47,12703.18,5649.59,0,0.0,0,1,"Eastern Cape, South Africa"
TX100635,2024-06-14,North West,South Africa,CUST20035,Sme,Insurance,44059.69,11733.24,8884.45,62705.5,0,0.0,0,0,"North West, South Africa"
TX100593,2023-06-12,Western Cape,South Africa,CUST20293,Retail,Savings,9136.57,51886.64,3556.61,43989.6,0,0.0,0,4,"Western Cape, South Africa"
TX100456,2024-08-03,KwaZulu-Natal,South Africa,CUST20156,Sme,Insurance,43287.44,17757.62,13661.83,22882.53,0,0.0,0,1,"KwaZulu-Natal, South Africa"
TX100526,2024-05-15,North West,South Africa,CUST20226,Sme,Cards,33664.24,48877.24,10866.98,12304.87,0,0.0,0,2,"North West, South Africa"
TX100393,2024-02-04,Free State,South Africa,CUST20093,Retail,Loans,5877.78,23440.44,17573.44,19095.57,0,0.0,1,3,"Free State, South Africa"
TX100163,2023-01-28,Western Cape,South Africa,CUST20163,Sme,Insurance,28308.22,45394.95,29513.68,52339.04,0,0.0,0,2,"Western Cape, South Africa"
TX100248,2023-12-12,Limpopo,South Africa,CUST20248,Retail,Insurance,11545.02,14793.06,1619.0,26402.52,0,0.0,0,1,"Limpopo, South Africa"
TX100846,2023-03-19,Gauteng,South Africa,CUST20246,Retail,Insurance,5474.13,39322.32,16832.54,17753.09,0,0.0,0,1,"Gauteng, South Africa"
TX100895,2023-02-08,North West,South Africa,CUST20295,Retail,Insurance,40578.17,30666.48,8627.83,47295.08,0,0.0,0,2,"North West, South Africa"
TX100677,2023-11-01,Free State,South Africa,CUST20077,Retail,Cards,23507.24,21157.93,22897.09,13653.83,0,0.0,0,1,"Free State, South Africa"
TX100375,2024-05-04,Gauteng,South Africa,CUST20075,Retail,Savings,6746.73,42850.79,9669.7,64187.28,0,0.0,0,1,"Gauteng, South Africa"
TX100412,2024-11-12,Eastern Cape,South Africa,ANONYMOUS,Retail,Savings,47252.49,19814.25,5199.09,68107.31,0,0.0,0,5,"Eastern Cape, South Africa"
TX100074,2024-02-06,KwaZulu-Natal,South Africa,CUST20074,Retail,Insurance,1246.3,42480.98,6627.26,46511.55,0,0.0,0,2,"KwaZulu-Natal, South Africa"
TX100113,2024-05-04,,South Africa,CUST20113,Retail,Cards,1743.67,1587.37,23761.75,42238.29,1,1164.45,0,2,
TX100576,2024-01-31,Free State,South Africa,CUST20276,Retail,Investments,48783.82,8297.99,10689.21,48711.71,1,5654.71,0,4,"Free State, South Africa"
TX100390,2023-01-20,Eastern Cape,South Africa,CUST20090,Sme,Investments,22051.52,48882.29,10908.47,58060.02,0,0.0,0,2,"Eastern Cape, South Africa"
TX100104,2023-03-04,North West,South Africa,CUST20104,Retail,Insurance,47545.08,53246.9,7256.04,38082.1,1,13930.15,0,1,"North West, South Africa"
TX100114,2023-08-19,Free State,South Africa,CUST20114,Sme,Loans,29489.44,54296.05,20448.76,56474.47,0,0.0,0,5,"Free State, South Africa"
TX100417,2023-02-22,Free State,South Africa,CUST20117,Sme,Cards,8026.37,27725.73,8781.82,61209.19,0,0.0,0,2,"Free State, South Africa"
TX100656,2024-02-13,Free State,South Africa,CUST20056,Sme,Insurance,30563.38,53481.24,16902.25,42477.86,0,0.0,0,3,"Free State, South Africa"
TX100457,2023-09-04,North West,South Africa,CUST20157,Retail,Loans,8383.69,12487.1,1237.67,755.89,0,0.0,0,0,"North West, South Africa"
TX100409,2023-12-08,Gauteng,South Africa,CUST20109,Sme,Investments,7618.93,3454.86,23217.71,36522.03,0,0.0,0,2,"Gauteng, South Africa"
TX100092,2023-07-07,KwaZulu-Natal,South Africa,CUST20092,Retail,Investments,15644.0,48996.79,6786.02,41114.35,0,0.0,0,6,"KwaZulu-Natal, South Africa"
TX100570,2024-07-17,KwaZulu-Natal,South Africa,CUST20270,Retail,Loans,38751.91,47841.78,14849.1,5119.98,0,0.0,0,3,"KwaZulu-Natal, South Africa"
TX100089,2023-12-04,Gauteng,South Africa,CUST20089,Sme,Insurance,18481.67,27406.05,4041.02,50745.18,0,0.0,0,3,"Gauteng, South Africa"
TX100336,2024-06-30,Free State,South Africa,CUST20036,Retail,Cards,24735.17,6935.22,22989.75,31893.79,0,0.0,0,4,"Free State, South Africa"
TX100931,2024-03-12,KwaZulu-Natal,South Africa,CUST20031,Retail,Investments,36579.45,55923.0,20884.08,3348.72,0,0.0,0,3,"KwaZulu-Natal, South Africa"
TX100943,2024-10-25,Limpopo,South Africa,CUST20043,Retail,Savings,39957.84,6600.49,15652.03,64010.92,0,0.0,0,2,"Limpopo, South Africa"
TX100613,2023-06-14,North West,South Africa,CUST20013,Sme,Loans,13861.06,58409.02,25082.65,2081.54,0,0.0,0,3,"North West, South Africa"
TX100601,2023-09-10,,South Africa,CUST20001,Retail,Savings,49304.46,9927.66,15638.58,57190.03,0,0.0,0,1,
TX100985,2024-05-25,Free State,South Africa,CUST20085,Retail,Loans,5016.32,58010.26,7966.09,44813.57,0,0.0,0,0,"Free State, South Africa"
TX100094,2024-05-07,Gauteng,South Africa,CUST20094,Retail,Savings,22562.84,46504.42,24531.5,67402.41,0,0.0,0,2,"Gauteng, South Africa"
TX100011,2023-11-27,Free State,South Africa,CUST20011,Retail,Investments,23818.44,18602.39,9068.16,61131.76,0,0.0,0,1,"Free State, South Africa"
TX100396,2023-05-23,Limpopo,South Africa,CUST20096,Sme,Cards,13425.62,45122.24,24183.44,31858.7,0,0.0,0,5,"Limpopo, South Africa"
TX100539,2024-11-19,Limpopo,South Africa,CUST20239,Retail,Loans,40028.92,12607.54,18366.7,51401.7,0,0.0,0,3,"Limpopo, South Africa"
TX100043,2024-05-19,Eastern Cape,South Africa,CUST20043,Retail,Cards,31361.18,32038.72,13788.37,28448.44,0,0.0,0,1,"Eastern Cape, South Africa"
TX100042,2023-09-01,North West,South Africa,CUST20042,Retail,Savings,15487.07,52215.9,25007.72,15904.54,0,0.0,0,1,"North West, South Africa"
TX100329,2023-10-04,Limpopo,South Africa,CUST20029,Corporate,Insurance,15079.01,51405.29,10316.07,59823.33,0,0.0,0,3,"Limpopo, South Africa"
TX100167,2023-11-27,Free State,South Africa,CUST20167,Retail,Loans,45731.73,12059.28,3921.57,8710.39,0,0.0,0,2,"Free State, South Africa"
TX100956,2024-10-07,North West,South Africa,CUST20056,Sme,Cards,24796.7,21439.82,17746.11,3541.78,0,0.0,0,4,"North West, South Africa"
TX100886,2024-05-22,Limpopo,South Africa,CUST20286,Sme,Cards,19985.11,37480.36,20192.09,16689.9,0,0.0,0,0,"Limpopo, South Africa"
TX100605,2024-10-14,Free State,South Africa,CUST20005,Retail,Loans,23414.71,24400.97,1620.52,5575.77,0,0.0,0,2,"Free State, South Africa"
TX100765,2023-03-13,Free State,South Africa,ANONYMOUS,Retail,Insurance,25030.02,38640.98,21930.89,36900.39,0,0.0,1,1,"Free State, South Africa"
TX100100,2023-12-10,Free State,South Africa,CUST20100,Sme,Loans,9493.81,19583.11,3040.51,41873.12,0,0.0,0,2,"Free State, South Africa"
TX100426,2023-09-26,Gauteng,South Africa,CUST20126,Retail,Cards,11404.36,22990.65,21957.21,36690.83,0,0.0,0,1,"Gauteng, South Africa"
TX100178,2024-09-24,North West,South Africa,CUST20178,Corporate,Cards,4751.84,57073.71,7539.03,20218.76,0,0.0,0,2,"North West, South Africa"
TX100444,2024-05-27,Free State,South Africa,CUST20144,Retail,Investments,32037.18,37224.57,8099.06,21891.88,1,32039.1,0,4,"Free State, South Africa"
TX100416,2023-09-21,North West,South Africa,CUST20116,Sme,Investments,19526.94,17240.36,26331.56,64481.39,0,0.0,0,2,"North West, South Africa"
TX100655,2024-01-04,Free State,South Africa,CUST20055,Retail,Loans,20312.67,33064.63,5914.46,68083.86,0,0.0,0,3,"Free State, South Africa"
TX100892,2024-04-29,Eastern Cape,South Africa,CUST20292,Corporate,Savings,28312.84,49357.97,8908.64,59891.22,0,0.0,0,0,"Eastern Cape, South Africa"
TX100666,2023-08-01,Free State,South Africa,CUST20066,Retail,Savings,17750.52,27129.34,9530.95,46311.37,0,0.0,0,4,"Free State, South Africa"
TX100177,2023-10-10,Western Cape,South Africa,CUST20177,Retail,Savings,34280.76,11564.71,21477.09,46931.27,0,0.0,0,0,"Western Cape, South Africa"
TX100395,2024-04-15,Western Cape,South Africa,CUST20095,Retail,Savings,26656.43,51432.06,10294.9,62148.65,0,0.0,0,0,"Western Cape, South Africa"
TX100684,2024-12-30,Gauteng,South Africa,CUST20084,Retail,Loans,13959.12,56571.1,24774.94,8972.96,0,0.0,0,1,"Gauteng, South Africa"
TX100803,2023-05-18,Eastern Cape,South Africa,CUST20203,Retail,Cards,32007.33,21840.35,14653.86,63101.28,0,0.0,0,0,"Eastern Cape, South Africa"
TX100972,2023-04-28,Western Cape,South Africa,CUST20072,Retail,Savings,9679.23,52242.18,27900.77,62045.81,0,0.0,0,5,"Western Cape, South Africa"
TX100692,2024-01-08,Free State,South Africa,CUST20092,Sme,Investments,13122.59,57372.67,4549.38,11351.95,0,0.0,0,1,"Free State, South Africa"
TX100620,2024-05-14,Eastern Cape,South Africa,CUST20020,Sme,Loans,2866.23,27675.47,24135.41,3531.89,0,0.0,0,0,"Eastern Cape, South Africa"
TX100257,2024-10-02,North West,South Africa,CUST20257,Retail,Loans,43002.39,53469.08,10826.8,37184.07,0,0.0,0,1,"North West, South Africa"
TX100335,2024-05-30,KwaZulu-Natal,South Africa,CUST20035,Retail,Savings,36648.93,11115.76,3854.9,28314.37,0,0.0,1,2,"KwaZulu-Natal, South Africa"
TX100015,2023-04-10,Western Cape,South Africa,CUST20015,Sme,Insurance,46196.01,19903.42,28622.71,42523.02,1,5981.47,0,1,"Western Cape, South Africa"
TX100975,2024-06-15,Gauteng,South Africa,CUST20075,Retail,Insurance,5128.51,56893.87,13746.76,64543.42,0,0.0,0,0,"Gauteng, South Africa"
TX100324,2024-07-16,Free State,South Africa,CUST20024,Sme,Investments,5291.97,44421.01,7807.58,33080.31,0,0.0,0,3,"Free State, South Africa"
TX100767,2023-06-03,Gauteng,South Africa,CUST20167,Retail,Loans,3497.77,24603.93,23553.73,3857.67,0,0.0,0,0,"Gauteng, South Africa"
TX100222,2024-11-14,Eastern Cape,South Africa,CUST20222,Retail,Investments,16339.46,28614.67,21092.27,37496.2,0,0.0,0,3,"Eastern Cape, South Africa"
TX100179,2024-09-19,Eastern Cape,South Africa,CUST20179,Retail,Savings,21617.3,12988.91,27315.48,40992.29,0,0.0,0,4,"Eastern Cape, South Africa"
TX100995,2024-10-03,,South Africa,CUST20095,Retail,Savings,41207.05,18695.9,15683.09,13289.69,0,0.0,0,2,
